관측일시,저수위(EL.m),저수량(백만㎥),저수율(%),유입량(㎥/s),총 방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s),기타방류량(㎥/s),용수공급량(㎥/s),댐유역평균강우량(㎥/s)
2010-07-12,159.69,952.43,32.8,16.104,47.204,46.404,0,0.8,0,0.5708
2010-07-13,159.6,949.75,32.8,12.465,43.495,42.695,0,0.8,0,0.4842
2010-07-14,159.55,948.26,32.7,14.527,31.738,30.938,0,0.8,0,0.2421
2010-07-15,159.48,946.19,32.6,7.814,31.876,31.076,0,0.8,0,0
2010-07-16,159.47,945.89,32.6,28.535,31.972,31.172,0,0.8,0,30.4297
2010-07-17,159.76,954.52,32.9,131.417,31.486,30.686,0,0.8,0,40.3388
2010-07-18,160.34,971.98,33.5,233.702,31.653,30.853,0,0.8,0,7.8111
2010-07-19,160.63,980.8,33.8,133.658,31.517,30.717,0,0.8,0,0.0549
2010-07-20,160.75,984.48,34,74.173,31.685,30.885,0,0.8,0,0
2010-07-21,160.83,986.93,34,60.132,31.741,30.941,0,0.8,0,8.017
2010-07-22,160.9,989.08,34.1,55.376,30.48,29.68,0,0.8,0,0.6484
2010-07-23,161.16,997.1,34.4,124.382,31.535,30.735,0,0.8,0,29.9082
2010-07-24,161.41,1004.87,34.7,121.293,31.432,30.632,0,0.8,0,0.1049
2010-07-25,161.54,1008.92,34.8,77.858,30.902,30.102,0,0.8,0,0.7281
2010-07-26,161.61,1011.11,34.9,56.858,31.511,30.711,0,0.8,0,0.5265
2010-07-27,161.65,1012.37,34.9,45.894,31.392,30.592,0,0.8,0,0
2010-07-28,161.67,1012.99,34.9,39.444,32.187,31.387,0,0.8,0,0
2010-07-29,161.67,1012.99,34.9,31.148,31.148,30.348,0,0.8,0,0.1551
2010-07-30,161.66,1012.68,34.9,28.312,31.946,31.146,0,0.8,0,0.2905
2010-07-31,161.65,1012.37,34.9,28.22,31.843,31.043,0,0.8,0,0
2010-08-01,161.63,1011.74,34.9,23.386,30.643,29.843,0,0.8,0,0.1965
2010-08-02,161.63,1011.74,34.9,30.728,30.728,29.939,0,0.789,0,12.2419
2010-08-03,161.64,1012.05,34.9,34.381,30.758,29.958,0,0.8,0,0.2892
2010-08-04,161.66,1012.68,34.9,37.993,30.736,29.936,0,0.8,0,2.4695
2010-08-05,161.73,1014.88,35,56.389,30.961,30.161,0,0.8,0,14.339
2010-08-06,161.84,1018.34,35.1,70.98,30.934,30.134,0,0.8,0,4.0877
2010-08-07,161.99,1023.07,35.3,85.929,31.149,30.349,0,0.8,0,12.7603
2010-08-08,162.22,1030.36,35.5,114.589,30.179,29.379,0,0.8,0,4.3403
2010-08-09,162.36,1034.82,35.7,82.097,30.477,29.677,0,0.8,0,0.1318
2010-08-10,162.47,1038.34,35.8,71.542,30.859,30.059,0,0.8,0,15.5376
2010-08-11,162.6,1042.5,36,79.08,30.839,30.039,0,0.8,0,2.0077
2010-08-12,162.73,1046.69,36.1,75.288,26.897,26.097,0,0.8,0,1.0731
2010-08-13,163.54,1073.05,37,332.041,26.902,26.113,0,0.789,0,48.5202
2010-08-14,164.2,1094.94,37.8,280.064,26.754,25.954,0,0.8,0,16.2115
2010-08-15,168.21,1235.98,42.6,1659.359,26.859,26.059,0,0.8,0,84.7215
2010-08-16,169.3,1276.8,44,499.135,26.728,25.928,0,0.8,0,0
2010-08-17,169.78,1295.12,44.7,238.746,26.723,26.041,0,0.682,0,0
2010-08-18,170.1,1307.45,45.1,169.594,26.874,26.274,0,0.6,0,7.7548
2010-08-19,170.33,1316.37,45.4,130.027,26.775,26.175,0,0.6,0,1.6469
2010-08-20,170.49,1322.61,45.6,98.812,26.648,26.048,0,0.6,0,0.0549
2010-08-21,170.6,1326.91,45.8,76.33,26.561,25.961,0,0.6,0,0
2010-08-22,170.69,1330.43,45.9,67.376,26.554,25.954,0,0.6,0,0.3147
2010-08-23,170.73,1332,45.9,85.604,67.433,66.833,0,0.6,0,30.8589
2010-08-24,171.21,1350.96,46.6,245.98,26.593,25.993,0,0.6,0,15.4069
2010-08-25,171.85,1376.57,47.5,322.911,26.511,25.911,0,0.6,0,40.0944
2010-08-26,173.47,1443.12,49.8,797.256,27.001,26.401,0,0.6,0,28.6302
2010-08-27,174.36,1480.74,51.1,462.153,26.713,26.113,0,0.6,0,0.505
2010-08-28,174.82,1500.48,51.7,254.994,26.487,25.887,0,0.6,0,3.2693
2010-08-29,175.34,1523.04,52.5,287.714,26.591,25.991,0,0.6,0,26.8391
2010-08-30,175.91,1548.07,53.4,316.163,26.464,25.864,0,0.6,0,1.6807
2010-08-31,176.25,1563.15,53.9,201.226,26.712,26.112,0,0.6,0,0.6233
2010-09-01,176.54,1576.1,54.4,176.569,26.696,26.096,0,0.6,0,8.9966
2010-09-02,177.04,1598.62,55.1,287.119,26.517,25.917,0,0.6,0,26.1308
2010-09-03,177.61,1624.58,56,327.327,26.829,26.229,0,0.6,0,1.8892
2010-09-04,177.98,1641.6,56.6,223.699,26.697,26.097,0,0.6,0,0
2010-09-05,178.24,1653.64,57,166.112,26.772,26.172,0,0.6,0,7.8146
2010-09-06,178.5,1665.74,57.4,166.816,26.712,26.112,0,0.6,0,11.4575
2010-09-07,178.76,1677.91,57.9,167.486,26.641,26.041,0,0.6,0,0.0679
2010-09-08,178.94,1686.38,58.2,124.774,26.811,26.211,0,0.6,0,0.0561
2010-09-09,179.11,1694.4,58.4,119.384,26.537,25.937,0,0.6,0,30.128
2010-09-10,181.35,1803.75,62.2,1382.971,117.358,116.758,0,0.6,0,95.7105
2010-09-11,184.86,1984.31,68.4,2210.549,120.757,120.157,0,0.6,0,57.5757
2010-09-12,187.17,2109.4,72.7,1568.634,120.74,120.14,0,0.6,0,39.0198
2010-09-13,188.08,2160.1,74.5,706.309,119.503,118.903,0,0.6,0,1.9523
2010-09-14,188.42,2179.25,75.2,342.232,120.577,119.977,0,0.6,0,0
2010-09-15,188.58,2188.31,75.5,225.373,120.604,120.004,0,0.6,0,0
2010-09-16,188.61,2190.01,75.5,140.566,120.89,120.29,0,0.6,0,0
2010-09-17,188.6,2189.44,75.5,113.866,120.428,119.828,0,0.6,0,0
2010-09-18,188.55,2186.61,75.4,87.889,120.667,120.067,0,0.6,0,0
2010-09-19,188.51,2184.34,75.3,94.368,120.572,119.972,0,0.6,0,9.5866
2010-09-20,188.5,2183.78,75.3,74.025,80.576,79.976,0,0.6,0,5.5241
2010-09-21,188.66,2192.84,75.6,165.611,60.704,60.104,0,0.6,0,40.2469
2010-09-22,188.99,2211.62,76.3,278.032,60.729,60.129,0,0.6,0,0.2907
2010-09-23,189.18,2222.47,76.6,186.623,60.952,60.352,0,0.6,0,0
2010-09-24,189.28,2228.2,76.8,127.544,61.236,60.636,0,0.6,0,0
2010-09-25,189.33,2231.07,76.9,93.577,60.383,59.783,0,0.6,0,0.0783
2010-09-26,189.36,2232.79,77,80.502,60.571,59.971,0,0.6,0,0
2010-09-27,189.37,2233.37,77,67.142,60.487,59.887,0,0.6,0,0
2010-09-28,189.37,2233.37,77,61.021,61.021,60.421,0,0.6,0,0
2010-09-29,189.35,2232.22,77,46.649,59.948,59.599,0,0.349,0,0
2010-09-30,189.33,2231.07,76.9,46.775,60.062,60.062,0,0,0,0
2010-10-01,189.17,2221.9,76.6,43.793,149.916,149.916,0,0,0,0
2010-10-02,189,2212.19,76.3,37.565,150.019,150.019,0,0,0,16.8513
2010-10-03,188.94,2208.76,76.2,103.886,143.492,143.492,0,0,0,14.5172
2010-10-04,188.9,2206.49,76.1,74.219,100.596,100.596,0,0,0,1.127
2010-10-05,188.84,2203.07,76,56.41,95.947,95.947,0,0,0,0
2010-10-06,188.79,2200.23,75.9,60.856,93.773,93.773,0,0,0,0
2010-10-07,188.68,2193.98,75.7,27.981,100.307,100.307,0,0,0,0
2010-10-08,188.59,2188.87,75.5,40.914,99.976,99.976,0,0,0,2.4003
2010-10-09,188.5,2183.78,75.3,41.255,100.236,100.236,0,0,0,0.3162
2010-10-10,188.41,2178.69,75.1,41.351,100.228,100.228,0,0,0,0
2010-10-11,188.38,2177,75.1,30.192,49.81,49.81,0,0,0,0
2010-10-12,188.35,2175.3,75,30.338,49.933,49.933,0,0,0,0
2010-10-13,188.32,2173.61,75,30.445,50.028,50.028,0,0,0,0
2010-10-14,188.28,2171.36,74.9,23.839,49.939,49.939,0,0,0,0
2010-10-15,188.25,2169.67,74.8,30.38,49.94,49.94,0,0,0,0
2010-10-16,188.2,2166.85,74.7,17.422,50.015,50.015,0,0,0,0
2010-10-17,188.16,2164.6,74.6,23.996,50.038,50.038,0,0,0,0
2010-10-18,188.13,2162.91,74.6,30.503,50.028,50.028,0,0,0,0
2010-10-19,188.08,2160.1,74.5,17.546,50.058,50.058,0,0,0,0
2010-10-20,188.03,2157.3,74.4,17.47,49.958,49.958,0,0,0,0
2010-10-21,187.99,2155.05,74.3,20.375,46.336,46.336,0,0,0,0.282
2010-10-22,187.96,2153.37,74.3,25.797,45.265,45.265,0,0,0,0.0783
2010-10-23,187.91,2150.57,74.2,17.964,50.383,50.383,0,0,0,0
2010-10-24,187.87,2148.33,74.1,24.024,49.938,49.938,0,0,0,0
2010-10-25,187.8,2144.42,74,4.728,50.029,50.029,0,0,0,0
2010-10-26,187.76,2142.18,73.9,24.158,50.026,50.026,0,0,0,0
2010-10-27,187.7,2138.83,73.8,11.308,50.07,50.07,0,0,0,0
2010-10-28,187.65,2136.05,73.7,17.515,49.784,49.784,0,0,0,0
2010-10-29,187.6,2133.26,73.6,17.644,49.889,49.889,0,0,0,0
2010-10-30,187.54,2129.92,73.5,11.215,49.861,49.861,0,0,0,0
2010-10-31,187.49,2127.14,73.4,17.756,49.943,49.943,0,0,0,0.1679
2010-11-01,187.43,2123.81,73.2,11.343,49.919,49.919,0,0,0,0
2010-11-02,187.37,2120.48,73.1,11.48,50.022,50.022,0,0,0,0
2010-11-03,187.32,2117.7,73,17.845,49.928,49.928,0,0,0,0
2010-11-04,187.26,2114.38,72.9,11.686,50.147,50.147,0,0,0,0
2010-11-05,187.19,2110.51,72.8,5.098,49.924,49.924,0,0,0,0
2010-11-06,187.15,2108.3,72.7,24.268,49.847,49.847,0,0,0,0
2010-11-07,187.09,2104.98,72.6,11.801,50.157,50.157,0,0,0,0
2010-11-08,187.02,2101.12,72.5,5.293,49.98,49.98,0,0,0,4.932
2010-11-09,186.96,2097.82,72.3,11.961,50.213,50.213,0,0,0,0
2010-11-10,186.9,2094.52,72.2,10.544,48.773,48.773,0,0,0,0
2010-11-11,186.85,2091.77,72.1,18.802,50.619,50.619,0,0,0,13.2619
2010-11-12,186.82,2090.12,72.1,30.979,50.053,50.053,0,0,0,1.841
2010-11-13,186.76,2086.82,72,11.962,50.087,50.087,0,0,0,0
2010-11-14,186.7,2083.53,71.9,12.096,50.186,50.186,0,0,0,0
2010-11-15,186.64,2080.25,71.7,11.983,50.027,50.027,0,0,0,0
2010-11-16,186.58,2076.96,71.6,11.959,49.957,49.957,0,0,0,0
2010-11-17,186.52,2073.68,71.5,12.055,50.018,50.018,0,0,0,0
2010-11-18,186.46,2070.41,71.4,12.076,50.004,50.004,0,0,0,0
2010-11-19,186.4,2067.13,71.3,11.991,49.873,49.873,0,0,0,0
2010-11-20,186.33,2063.32,71.2,5.786,49.932,49.932,0,0,0,0
2010-11-21,186.27,2060.05,71,12.351,50.152,50.152,0,0,0,0
2010-11-22,186.21,2056.79,70.9,12.183,49.938,49.938,0,0,0,1.317
2010-11-23,186.15,2053.53,70.8,12.063,49.783,49.783,0,0,0,0
2010-11-24,186.08,2049.74,70.7,5.993,49.94,49.94,0,0,0,0
2010-11-25,186.01,2045.94,70.6,6.635,50.535,50.535,0,0,0,0
2010-11-26,185.95,2042.7,70.4,12.527,50.108,50.108,0,0,0,0
2010-11-27,185.87,2038.37,70.3,0.212,50.259,50.259,0,0,0,1.5048
2010-11-28,185.8,2034.59,70.2,5.945,49.672,49.672,0,0,0,0
2010-11-29,185.75,2031.9,70.1,19.408,50.612,50.612,0,0,0,0.4524
2010-11-30,185.68,2028.13,69.9,6.173,49.819,49.819,0,0,0,0.083
2010-12-01,185.63,2025.44,69.8,19.129,50.263,50.263,0,0,0,0
2010-12-02,185.56,2021.67,69.7,6.845,50.398,50.398,0,0,0,3.4852
2010-12-03,185.49,2017.92,69.6,6.371,49.855,49.855,0,0,0,3.1875
2010-12-04,185.42,2014.16,69.5,7.854,51.303,51.303,0,0,0,0
2010-12-05,185.36,2010.95,69.3,13.961,51.148,51.148,0,0,0,0
